price,postcode,bedrooms,baths,receptions,station,parking,garage,balcony,terrace,garden,porter,security,concierge,new,pre_owned,type_of_building,fireplace,wood_floors,listed,agent
499999.0,sw2,1 bed,1 bath,1 reception,0.7 miles herne hill,no,no,no,yes,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","keating estates, view , agent,  properties"
1795000.0,sw3,2 beds,1 bath,2 receptions,0.3 miles south kensington,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","knight frank - knightsbridge sales, view , agent,  properties"
230000.0,nw2,0,1 bath,1 reception,0.2 miles cricklewood,no,no,no,no,yes,no,no,no,no,yes,studio,no,yes,"listed on,  , 14th apr 2021","emoov, view , agent,  properties"
500000.0,e14,2 beds,2 baths,1 reception,0.3 miles westferry,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","ernest-brooks international, view , agent,  properties"
1495000.0,nw3,3 beds,1 bath,1 reception,0.2 miles finchley road,no,no,no,yes,yes,no,no,no,no,yes,flat,yes,no,"listed on,  , 14th apr 2021","goldschmidt & howland - hampstead, view , agent,  properties"
500000.0,sw9,1 bed,1 bath,1 reception,0.1 miles oval,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","nested ltd, view , agent,  properties"
975000.0,nw6,3 beds,2 baths,2 receptions,0.4 miles kilburn high road,no,no,no,no,yes,no,yes,no,no,yes,maisonette,no,no,"listed on,  , 14th apr 2021","camerons stiff & co., view , agent,  properties"
600000.0,sw18,2 beds,2 baths,1 reception,0.1 miles wandsworth riverside quarter pier,yes,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","savills - waterfront, view , agent,  properties"
440000.0,se16,1 bed,1,,0.3 miles bermondsey,no,no,yes,no,no,no,no,no,no,yes,apartment,no,no,"listed on,  , 14th apr 2021","kalmars, view , agent,  properties"
625000.0,sw18,2 beds,1 bath,1 reception,0.6 miles earlsfield,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jacksons estate agents - earlsfield, view , agent,  properties"
435000.0,e2,1 bed,1 bath,1 reception,0.2 miles cambridge heath,no,no,no,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","winkworth - shoreditch, view , agent,  properties"
1950000.0,sw1p,2 beds,2 baths,1 reception,0.2 miles millbank millennium pier,yes,no,no,yes,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","az real estate, view , agent,  properties"
1150000.0,nw6,3 beds,2 baths,1 reception,0.3 miles west hampstead,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - west hampstead, view , agent,  properties"
400000.0,e8,1 bed,1 bath,1,0.2 miles dalston kingsland,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","stirling ackroyd - dalston, view , agent,  properties"
1650000.0,sw7,2 beds,2 baths,1 reception,0.3 miles gloucester road,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","chestertons - south kensington, view , agent,  properties"
900000.0,ec2a,2 beds,1 bath,1 reception,0.3 miles moorgate,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","savills - shoreditch, view , agent,  properties"
499995.0,ec1v,1 bed,1 bath,1 reception,0.4 miles angel,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","savills - shoreditch, view , agent,  properties"
385000.0,n7,1 bed,1 bath,1 reception,0.2 miles holloway road,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","winkworth - kentish town, view , agent,  properties"
399000.0,e1,2 beds,2 baths,1 reception,0.2 miles whitechapel,yes,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","wj meade - bow, view , agent,  properties"
1550000.0,sw4,3 beds,2 baths,2 receptions,0.4 miles clapham common,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","hamptons - clapham sales, view , agent,  properties"
1550000.0,sw4,3 beds,2 baths,2 receptions,0.4 miles clapham common,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","hamptons - clapham sales, view , agent,  properties"
499950.0,sw8,1 bed,1 bath,1 reception,0.3 miles vauxhall,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","winkworth - kennington sales, view , agent,  properties"
700000.0,ec1v,1 bed,1 bath,1 reception,0.1 miles old street,no,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","chase evans city & aldgate, view , agent,  properties"
325000.0,e1w,,1 bath,1 reception,0 miles wapping,no,no,no,no,yes,no,no,no,no,yes,studio,no,no,"listed on,  , 14th apr 2021","chase evans city & aldgate, view , agent,  properties"
650000.0,sw3,1 bed,1 bath,1 reception,0.3 miles sloane square,no,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","foxtons - sloane square, view , agent,  properties"
800000.0,e8,2 beds,2 baths,1 reception,0.2 miles haggerston,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","marsh & parsons - shoreditch, view , agent,  properties"
825000.0,nw1,2 beds,2 baths,1 reception,0.1 miles mornington crescent,no,no,no,no,no,no,no,no,no,yes,maisonette,yes,yes,"listed on,  , 14th apr 2021","chestertons - camden & primrose hill, view , agent,  properties"
525000.0,w9,1 bed,1 bath,1 reception,0.4 miles maida vale,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","foxtons - maida vale, view , agent,  properties"
425000.0,sw12,1 bed,1 bath,1 reception,0.5 miles balham,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jacksons estate agents - balham, view , agent,  properties"
650000.0,n1,2 beds,2 baths,1 reception,0.1 miles essex road,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","foxtons - islington, view , agent,  properties"
1200000.0,w8,1 bed,1 bath,1 reception,0.3 miles notting hill gate,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","savills - kensington, view , agent,  properties"
1650000.0,w8,2 beds,2 baths,1 reception,0.3 miles high street kensington,no,no,no,no,yes,yes,no,no,no,yes,flat,yes,no,"listed on,  , 14th apr 2021","savills - kensington, view , agent,  properties"
475000.0,n5,1 bed,1 bath,1 reception,0.1 miles arsenal,yes,no,no,no,yes,no,no,yes,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","savills - islington, view , agent,  properties"
375000.0,se22,1 bed,1 bath,1,0.8 miles honor oak park,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","winkworth - dulwich, view , agent,  properties"
400000.0,sw18,1 bed,1 bath,1 reception,0.5 miles earlsfield,yes,no,yes,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","foxtons - earlsfield, view , agent,  properties"
400000.0,n1,1 bed,1 bath,1 reception,0.1 miles haggerston,no,no,yes,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","savills - hackney, view , agent,  properties"
425000.0,e8,1 bed,1 bath,1 reception,0.1 miles hackney downs,no,no,yes,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","dexters - hackney, view , agent,  properties"
650000.0,e1,2 beds,2 baths,1,0.4 miles tower gateway,yes,no,yes,yes,no,yes,yes,yes,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","london property zone, view , agent,  properties"
375000.0,sw11,1 bed,1 bath,1 reception,0.7 miles queenstown road (battersea),no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","bairstow eves - battersea sales, view , agent,  properties"
925000.0,nw1,2 beds,1 bath,1 reception,0.1 miles mornington crescent,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","goldschmidt & howland - camden, view , agent,  properties"
285000.0,e14,1 bed,1 bath,1 reception,0.2 miles mudchute,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","ashley king, view , agent,  properties"
200000.0,e3,2 beds,1 bath,1 reception,0.3 miles devons road,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","peach properties, view , agent,  properties"
385000.0,e1,1 bed,1 bath,1,0.3 miles aldgate east,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","claremont estates, view , agent,  properties"
295000.0,e15,1 bed,1 bath,1 reception,0.2 miles pudding mill lane,no,no,no,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","oxo property, view , agent,  properties"
600000.0,se17,2 beds,1 bath,1 reception,0.4 miles elephant & castle,no,no,yes,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","chase evans elephant & castle, view , agent,  properties"
750000.0,w12,3 beds,2 baths,1 reception,0.1 miles shepherd's bush hammersmith & city,no,no,no,yes,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","savills - shepherds bush & brook green, view , agent,  properties"
575000.0,sw11,3 beds,1 bath,1 reception,0.3 miles chelsea harbour pier,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","savills - battersea park, view , agent,  properties"
525000.0,w9,2 beds,1 bath,1 reception,0.3 miles westbourne park,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","compton reeback letting & estate agent, view , agent,  properties"
980000.0,sw8,2 beds,2 baths,1 reception,0.1 miles st george wharf pier,yes,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","mylondonhome battersea, view , agent,  properties"
1000000.0,sw13,2 beds,2 baths,1 reception,0.6 miles hammersmith (d & p),yes,no,no,no,yes,no,yes,yes,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","savills - barnes, view , agent,  properties"
395000.0,nw5,2 beds,1 bath,1 reception,0.2 miles tufnell park,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","rochester place ltd, view , agent,  properties"
599000.0,n7,4 beds,1 bath,1 reception,0.4 miles caledonian road,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","doorsteps.co.uk, national, view , agent,  properties"
1325000.0,wc2h,2 beds,2 baths,1 reception,0.1 miles covent garden,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","robert irving burns, view , agent,  properties"
500000.0,n8,2 beds,1 bath,1 reception,0.2 miles hornsey,no,no,no,yes,no,no,no,no,no,yes,maisonette,yes,yes,"listed on,  , 14th apr 2021","marsh & parsons - tufnell park, view , agent,  properties"
350000.0,sw4,1 bed,1 bath,1 reception,0.1 miles clapham high street,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jacksons estate agents - clapham, view , agent,  properties"
350000.0,n8,1 bed,1 bath,1 reception,0.3 miles harringay,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jtm homes - archway, view , agent,  properties"
450000.0,e3,2 beds,1 bath,1 reception,0.4 miles bow road,yes,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","butler and stag, view , agent,  properties"
695000.0,w1w,1 bed,1 bath,1 reception,0.3 miles goodge street,no,no,no,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","ldg, view , agent,  properties"
,se1,2 beds,2 baths,1 reception,0.1 miles southwark,no,no,no,no,no,no,no,yes,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","jll - city, view , agent,  properties"
1650000.0,w1g,2 beds,1 bath,1 reception,0.2 miles regent's park,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","druce & co, view , agent,  properties"
550000.0,se22,2 beds,1 bath,1 reception,0.5 miles north dulwich,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","pedder - east dulwich, view , agent,  properties"
450000.0,sw1w,1 bed,1 bath,1 reception,0.5 miles sloane square,no,no,no,yes,no,no,no,yes,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","tedworth property, view , agent,  properties"
400000.0,sw9,2 beds,1 bath,1 reception,0.3 miles oval,no,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","leonard leese ltd, view , agent,  properties"
445000.0,n16,3 beds,1 bath,1 reception,0.4 miles dalston kingsland,no,no,yes,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","m&m property, view , agent,  properties"
275000.0,se15,,1 bath,1 reception,0.3 miles peckham rye,no,no,no,no,yes,no,no,no,no,yes,studio,no,no,"listed on,  , 14th apr 2021","acorn - peckham rye, view , agent,  properties"
785000.0,w9,1 bed,1 bath,1 reception,0.1 miles warwick avenue,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - maida vale, view , agent,  properties"
600000.0,w8,1 bed,1 bath,1 reception,0.3 miles earl's court,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","aston square ltd, view , agent,  properties"
2000000.0,ec1v,3 beds,3 baths,1 reception,0.3 miles barbican,yes,no,no,yes,yes,yes,no,no,no,yes,maisonette,no,no,"listed on,  , 14th apr 2021","hurford salvi carr - clerkenwell & city sales, view , agent,  properties"
2000000.0,ec1v,3 beds,3 baths,1 reception,0.3 miles barbican,yes,no,no,yes,yes,yes,no,no,no,yes,maisonette,no,no,"listed on,  , 14th apr 2021","hurford salvi carr - islington & shoreditch, view , agent,  properties"
975000.0,w8,2 beds,2 baths,1 reception,0.3 miles earl's court,yes,no,no,no,yes,yes,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - south kensington, view , agent,  properties"
1150000.0,w12,2 beds,2 baths,1 reception,0.1 miles white city,no,no,yes,no,yes,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jll - kensington, view , agent,  properties"
1000000.0,w14,1 bed,1 bath,1,0.2 miles shepherd's bush,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","kinleigh folkard & hayward - holland park sales, view , agent,  properties"
650000.0,e14,2 beds,2 baths,2 receptions,0.1 miles limehouse,yes,no,yes,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","franklyn james, view , agent,  properties"
625000.0,nw3,2 beds,1 bath,1 reception,0.2 miles hampstead,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","chancellors - hampstead, view , agent,  properties"
400000.0,sw2,2 beds,1 bath,1 reception,0.3 miles streatham hill,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - streatham, view , agent,  properties"
424950.0,sw6,1 bed,1 bath,1 reception,0.3 miles imperial wharf,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - fulham, view , agent,  properties"
1350000.0,sw11,2 beds,2 baths,1 reception,0.2 miles chelsea harbour pier,no,no,no,yes,yes,no,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","waterview - chelsea harbour, view , agent,  properties"
750000.0,ec2y,1 bed,1 bath,1 reception,0.1 miles barbican,yes,no,yes,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","hamptons - city sales, view , agent,  properties"
880000.0,sw11,2 beds,2 baths,2 receptions,0.3 miles clapham junction,no,no,no,yes,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","rampton baseley, view , agent,  properties"
600000.0,e14,1 bed,1 bath,1 reception,0.2 miles south quay,no,no,yes,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","johns&co - wapping, view , agent,  properties"
495000.0,e14,2 beds,1 bath,1 reception,0.3 miles limehouse,yes,no,no,yes,yes,yes,yes,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","skampi, view , agent,  properties"
310000.0,sw2,1 bed,1 bath,1 reception,0.8 miles streatham hill,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","purplebricks, head office, view , agent,  properties"
950000.0,nw6,2 beds,2 baths,1 reception,0.3 miles west hampstead,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - west hampstead, view , agent,  properties"
1413000.0,ec2a,1 bed,1 bath,1 reception,0.2 miles shoreditch high street,yes,no,no,no,no,yes,no,yes,no,yes,flat,no,no,"listed on,  , 14th apr 2021","the cloister, view , agent,  properties"
400000.0,n16,1 bed,1 bath,1 reception,0.4 miles stamford hill,no,no,no,no,yes,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","anthony pepe crouch end, view , agent,  properties"
775000.0,n7,2 beds,1 bath,1 reception,0.2 miles tufnell park,no,no,no,no,yes,no,no,no,no,yes,flat,yes,no,"listed on,  , 14th apr 2021","marsh & parsons - tufnell park, view , agent,  properties"
550000.0,sw1p,1 bed,1 bath,1 reception,0.1 miles pimlico,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","marsh & parsons - pimlico & westminster, view , agent,  properties"
1000000.0,ec3n,2 beds,2 baths,1 reception,0.1 miles tower hill,yes,yes,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","hamptons - city sales, view , agent,  properties"
500000.0,nw3,3 beds,1 bath,1 reception,0.1 miles finchley road,no,no,no,no,no,no,no,no,no,yes,flat,yes,no,"listed on,  , 14th apr 2021","chancellors - hampstead, view , agent,  properties"
575000.0,se4,3 beds,1 bath,1 reception,0.2 miles st johns (london),no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","pedder - brockley, view , agent,  properties"
340000.0,n16,1 bed,1 bath,1 reception,0.4 miles canonbury,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","m&m property, view , agent,  properties"
450000.0,sw4,1 bed,1 bath,1 reception,0.1 miles clapham north,yes,no,yes,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","james pendleton, clapham common & brixton office, view , agent,  properties"
550000.0,sw1v,1 bed,1 bath,1 reception,0.4 miles london victoria,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jackson-stops - pimlico, view , agent,  properties"
675000.0,e1,2 beds,2 baths,1 reception,0.1 miles aldgate east,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","hamptons - city sales, view , agent,  properties"
475000.0,n16,3 beds,1 bath,1 reception,0.4 miles dalston kingsland,no,no,yes,no,no,no,no,no,no,yes,flat,yes,no,"listed on,  , 14th apr 2021","m&m property, view , agent,  properties"
625000.0,w11,1 bed,1 bath,1 reception,0.3 miles ladbroke grove,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","foxtons - notting hill, view , agent,  properties"
995000.0,nw6,2 beds,1 bath,1 reception,0.2 miles queen's park,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","marsh & parsons - queens park, view , agent,  properties"
1200000.0,w1u,3 beds,2 baths,1 reception,0.2 miles baker street,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","marsh & parsons - marylebone & mayfair, view , agent,  properties"
450000.0,e14,3 beds,1 bath,1 reception,0.2 miles westferry,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","hunters - tower bridge, view , agent,  properties"
349950.0,w10,,1,1,0.2 miles ladbroke grove,no,no,no,no,no,no,no,no,no,yes,studio,no,no,"listed on,  , 14th apr 2021","landstones, view , agent,  properties"
775000.0,nw6,2 beds,1 bath,1 reception,0.3 miles west hampstead,no,yes,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - west hampstead, view , agent,  properties"
450000.0,se4,2 beds,1 bath,1 reception,0.4 miles crofton park,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","sebastian roche ltd, view , agent,  properties"
575000.0,sw1v,1 bed,1 bath,1 reception,0.3 miles london victoria,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jackson-stops - pimlico, view , agent,  properties"
595000.0,sw13,2 beds,1 bath,1,0.8 miles ravenscourt park,no,yes,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","laurent residential, view , agent,  properties"
550000.0,n19,2 beds,1 bath,1 reception,0.3 miles archway,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - dartmouth park, view , agent,  properties"
600000.0,sw11,1 bed,1 bath,1 reception,0.3 miles chelsea harbour pier,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","douglas & gordon - battersea park, view , agent,  properties"
350000.0,sw2,2 beds,1 bath,1 reception,0.7 miles streatham hill,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","orlando reid ltd, view , agent,  properties"
450000.0,sw6,1 bed,1 bath,1 reception,0.2 miles parsons green,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","barnard marcus - earl's court, view , agent,  properties"
550000.0,nw6,2 beds,1 bath,1 reception,0.2 miles brondesbury,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","marsh & parsons - queens park, view , agent,  properties"
405000.0,se11,1 bed,1 bath,1 reception,0.2 miles oval,no,no,no,no,no,no,no,no,no,yes,flat,yes,yes,"listed on,  , 14th apr 2021","marsh & parsons - kennington, view , agent,  properties"
600000.0,nw6,2 beds,1 bath,1 reception,0.1 miles west hampstead thameslink,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","purplebricks, head office, view , agent,  properties"
650000.0,sw12,3 beds,1 bath,1 reception,0.2 miles clapham south,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","jacksons estate agents - balham, view , agent,  properties"
370000.0,sw12,1 bed,1 bath,1 reception,0.3 miles clapham south,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","marlowe estates, view , agent,  properties"
1000000.0,nw6,2 beds,1 bath,1 reception,0.2 miles queen's park,yes,no,no,no,yes,no,no,no,no,yes,flat,yes,no,"listed on,  , 14th apr 2021","camerons stiff & co, view , agent,  properties"
725000.0,e1,2 beds,2 baths,1 reception,0.3 miles whitechapel,yes,no,yes,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","stirling ackroyd - shoreditch, view , agent,  properties"
565000.0,n6,2 beds,1 bath,1 reception,0.6 miles highgate,no,yes,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - highgate, view , agent,  properties"
475000.0,w9,1 bed,1,1,0.2 miles warwick avenue,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","sales & lettings ltd, view , agent,  properties"
599999.0,nw3,2 beds,1 bath,1 reception,0.1 miles hampstead,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","knight frank - hampstead sales, view , agent,  properties"
670000.0,nw6,2 beds,2 baths,1 reception,0 miles queen's park,no,no,yes,no,yes,no,no,yes,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","marsh & parsons - queens park, view , agent,  properties"
330000.0,e2,1 bed,1 bath,1 reception,0.2 miles cambridge heath,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","elms estate agents, view , agent,  properties"
650000.0,w2,2 beds,1 bath,1 reception,0.2 miles royal oak,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","westways, view , agent,  properties"
2200000.0,sw7,3 beds,2 baths,1 reception,0.1 miles gloucester road,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","farrar & co, view , agent,  properties"
475000.0,sw2,1 bed,1 bath,1 reception,0.6 miles clapham north,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","dexters - clapham, view , agent,  properties"
675000.0,se16,2 beds,2 baths,1 reception,0.4 miles limehouse,yes,no,no,yes,yes,no,yes,yes,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","purplebricks, head office, view , agent,  properties"
500000.0,se15,2 beds,2 baths,1 reception,0.7 miles denmark hill,yes,no,yes,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","fish need water, view , agent,  properties"
775000.0,n5,2 beds,1 bath,1 reception,0.1 miles drayton park,no,no,no,yes,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","mchugh & co, view , agent,  properties"
400000.0,w14,1 bed,1 bath,1 reception,0.2 miles shepherd's bush central,no,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","barnard marcus - west kensington, view , agent,  properties"
399500.0,e3,1 bed,1 bath,1 reception,0.1 miles devons road,no,no,no,yes,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","doorsteps.co.uk, national, view , agent,  properties"
2350000.0,sw3,4 beds,2 baths,1 reception,0.1 miles cadogan pier,no,no,yes,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","stroud and fuller property, view , agent,  properties"
425000.0,n7,1 bed,1 bath,1 reception,0.2 miles caledonian road,yes,no,no,no,no,no,no,no,no,yes,flat,yes,no,"listed on,  , 14th apr 2021","nested ltd, view , agent,  properties"
625000.0,sw9,2 beds,2 baths,1 reception,0.3 miles stockwell,yes,no,no,no,yes,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","keller williams london bridge, view , agent,  properties"
575000.0,se16,4 beds,2 baths,1 reception,0.1 miles hilton docklands nelson dock pier,yes,no,yes,no,no,no,no,no,no,yes,flat,no,yes,"listed on,  , 14th apr 2021","alex neil estate agents - south east london, view , agent,  properties"
650000.0,sw9,2 beds,2 baths,1 reception,0.2 miles brixton,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 14th apr 2021","foxtons - brixton, view , agent,  properties"
1325000.0,w2,1 bed,1 bath,1 reception,0.2 miles bayswater,yes,no,no,yes,no,yes,yes,no,no,yes,flat,no,no,"listed on,  , 13th apr 2021","hunter realty, view , agent,  properties"
595000.0,w9,1 bed,1 bath,1 reception,0.4 miles queen's park,no,no,no,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 13th apr 2021","british homesellers, view , agent,  properties"
425000.0,sw8,2 beds,1 bath,1 reception,0.5 miles stockwell,no,no,yes,no,no,no,no,no,no,yes,flat,no,no,"listed on,  , 13th apr 2021","purplebricks, head office, view , agent,  properties"
1100000.0,ec1v,1 bed,1 bath,1,0.3 miles old street,no,no,no,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 13th apr 2021","sothebys realty uk, view , agent,  properties"
1600000.0,ec1v,2 beds,2 baths,1,0.3 miles old street,no,no,no,no,no,no,no,yes,no,yes,flat,no,no,"listed on,  , 13th apr 2021","sothebys realty uk, view , agent,  properties"
